1.25e-05 -6.2080985503e-07 8.4655974507e-17
2.5e-05 -1.0198829659e-06 5.4850801380e-16
3.75e-05 -1.4371266846e-06 6.7854127217e-16
5e-05 -1.8351469182e-06 6.4244512179e-15
6.25e-05 -2.2104516375e-06 -2.1839232736e-15
7.5e-05 -2.5632723793e-06 2.2283076598e-14
8.75e-05 -2.9009604452e-06 1.2950756994e-15
0.0001 -3.2352011364e-06 2.8207527055e-14
0.0001125 -3.5767915272e-06 3.2744549193e-14
0.000125 -3.9320014684e-06 3.5848214300e-14
0.0001375 -4.3021944893e-06 5.7478447792e-14
0.00015 -4.6855311083e-06 7.5047534205e-14
0.0001625 -5.0788481333e-06 8.8950644380e-14
0.000175 -5.4783238481e-06 1.1197485543e-13
0.0001875 -5.8791352573e-06 1.3796779340e-13
0.0002 -6.2752332426e-06 1.5947800876e-13
0.0002125 -6.6600628983e-06 1.8515613820e-13
0.000225 -7.0279457567e-06 2.1455222432e-13
0.0002375 -7.3757094240e-06 2.4113499181e-13
0.00025 -7.7031952302e-06 2.6213723857e-13
0.0002625 -8.0126598501e-06 2.7971534353e-13
0.000275 -8.3076471678e-06 2.9471125425e-13
0.0002875 -8.5918987806e-06 3.0523513495e-13
0.0003 -8.8689251309e-06 3.1044918738e-13
0.0003125 -9.1419691812e-06 3.1437878646e-13
0.000325 -9.4140690946e-06 3.2146583683e-13
0.0003375 -9.6880165360e-06 3.1223930107e-13
0.00035 -9.9659183949e-06 2.9720440834e-13
0.0003625 -1.0248503890e-05 2.9508995849e-13
0.000375 -1.0534929363e-05 3.0159237340e-13
0.0003875 -1.0822857385e-05 3.2242326610e-13
0.0004 -1.1108952690e-05 3.5279651129e-13
0.0004125 -1.1389609466e-05 3.9506968220e-13
0.000425 -1.1661489702e-05 4.8924658095e-13
0.0004375 -1.1922069994e-05 6.1382251007e-13
0.00045 -1.2170137539e-05 7.7002684566e-13
0.0004625 -1.2405826101e-05 9.3992174322e-13
0.000475 -1.2630208156e-05 1.1450358505e-12
0.0004875 -1.2845137064e-05 1.3717949641e-12
0.0005 -1.3052746192e-05 1.6370456450e-12
0.0005125 -1.3255301232e-05 1.9220698543e-12
0.000525 -1.3454888117e-05 2.2398472094e-12
0.0005375 -1.3653315348e-05 2.5819388550e-12
0.00055 -1.3851933906e-05 2.9649692794e-12
0.0005625 -1.4051579409e-05 3.3954902509e-12
0.000575 -1.4252685975e-05 3.9005762708e-12
0.0005875 -1.4455030494e-05 4.4900042829e-12
0.0006 -1.4657682036e-05 5.2236740039e-12
0.0006125 -1.4859252968e-05 6.0740492627e-12
0.000625 -1.5058363062e-05 7.1035353086e-12
0.0006375 -1.5253789888e-05 8.3359599928e-12
0.00065 -1.5444484620e-05 9.9076021979e-12
0.0006625 -1.5629734357e-05 1.1785643058e-11
0.000675 -1.5809314710e-05 1.4042310000e-11
0.0006875 -1.5983526064e-05 1.6649965130e-11
0.0007 -1.6152894369e-05 1.9666378794e-11
0.0007125 -1.6318003255e-05 2.3147133208e-11
0.000725 -1.6479537343e-05 2.7120846571e-11
0.0007375 -1.6638308031e-05 3.1607212520e-11
0.00075 -1.6795052035e-05 3.6696839016e-11
0.0007625 -1.6950551165e-05 4.2380093638e-11
0.000775 -1.7105461656e-05 4.8717659360e-11
0.0007875 -1.7260149382e-05 5.5840489576e-11
0.0008 -1.7414864744e-05 6.3783652818e-11
0.0008125 -1.7569757206e-05 7.2767913853e-11
0.000825 -1.7724770941e-05 8.2757379427e-11
0.0008375 -1.7879675259e-05 9.3981207003e-11
0.00085 -1.8034110179e-05 1.0653258925e-10
0.0008625 -1.8187711585e-05 1.2068263896e-10
0.000875 -1.8339930756e-05 1.3659231043e-10
0.0008875 -1.8490195523e-05 1.5438095899e-10
0.0009 -1.8637943319e-05 1.7428295760e-10
0.0009125 -1.8782699065e-05 1.9642215431e-10
0.000925 -1.8923896791e-05 2.2101884369e-10
0.0009375 -1.9061044461e-05 2.4822781748e-10
0.00095 -1.9193822770e-05 2.7821895265e-10
0.0009625 -1.9322249009e-05 3.1113727350e-10
0.000975 -1.9446744787e-05 3.4711209654e-10
0.0009875 -1.9567969475e-05 3.8630588696e-10
0.001 -1.9686842888e-05 4.2886144871e-10
0.0010125 -1.9804263524e-05 4.7495707623e-10
0.001025 -1.9921197798e-05 5.2473329622e-10
0.0010375 -2.0038500544e-05 5.7836792324e-10
0.00105 -2.0156729657e-05 6.3605944091e-10
0.0010625 -2.0275981430e-05 6.9810281982e-10
0.001075 -2.0395839135e-05 7.6486359145e-10
0.0010875 -2.0515523655e-05 8.3661241268e-10
0.0011 -2.0633665554e-05 9.1338720300e-10
0.0011125 -2.0748833746e-05 9.9549276722e-10
0.001125 -2.0859848882e-05 1.0834721726e-09
0.0011375 -2.0965562561e-05 1.1776898122e-09
0.00115 -2.1065035527e-05 1.2782901721e-09
0.0011625 -2.1157817044e-05 1.3853579993e-09
0.001175 -2.1243959363e-05 1.4989908209e-09
0.0011875 -2.1324076472e-05 1.6192770643e-09
0.0012 -2.1399273776e-05 1.7462593589e-09
0.0012125 -2.1470837175e-05 1.8798750440e-09
0.001225 -2.1540146482e-05 2.0200355443e-09
0.0012375 -2.1608378138e-05 2.1666586544e-09
0.00125 -2.1676352024e-05 2.3194871577e-09
0.0012625 -2.1744619328e-05 2.4781118348e-09
0.001275 -2.1813334296e-05 2.6423382950e-09
0.0012875 -2.1881891080e-05 2.8126935263e-09
0.0013 -2.1949330258e-05 2.9891884916e-09
0.0013125 -2.2014335469e-05 3.1714982247e-09
0.001325 -2.2075406162e-05 3.3596991697e-09
0.0013375 -2.2131142961e-05 3.5540725613e-09
0.00135 -2.2180636383e-05 3.7549855391e-09
0.0013625 -2.2223272621e-05 3.9624978680e-09
0.001375 -2.2258846568e-05 4.1764912887e-09
0.0013875 -2.2287475903e-05 4.3966652523e-09
0.0014 -2.2309876810e-05 4.6226517490e-09
0.0014125 -2.2327124675e-05 4.8539697517e-09
0.001425 -2.2340419606e-05 5.0899395516e-09
0.0014375 -2.2351008962e-05 5.3296974115e-09
0.00145 -2.2360089701e-05 5.5723133404e-09
0.0014625 -2.2368476468e-05 5.8168366858e-09
0.001475 -2.2376585352e-05 6.0619947747e-09
0.0014875 -2.2384694550e-05 6.3068625257e-09
0.0015 -2.2392638932e-05 6.5509272805e-09
0.0015125 -2.2399728555e-05 6.7937427724e-09
0.001525 -2.2404953894e-05 7.0349374947e-09
0.0015375 -2.2407200581e-05 7.2742201111e-09
0.00155 -2.2405282964e-05 7.5115435214e-09
0.0015625 -2.2398166760e-05 7.7470968668e-09
0.001575 -2.2385418918e-05 7.9810437169e-09
0.0015875 -2.2366868522e-05 8.2133993290e-09
0.0016 -2.2342602929e-05 8.4439686193e-09
0.0016125 -2.2313133083e-05 8.6722277202e-09
0.001625 -2.2279257516e-05 8.8973833666e-09
0.0016375 -2.2242128369e-05 9.1182347902e-09
0.00165 -2.2202964545e-05 9.3334107541e-09
0.0016625 -2.2162936360e-05 9.5412803842e-09
0.001675 -2.2123095722e-05 9.7398943518e-09
0.0016875 -2.2083989046e-05 9.9275532083e-09
0.0017 -2.2045910191e-05 1.0102380185e-08
0.0017125 -2.2009027551e-05 1.0264403606e-08
0.001725 -2.1972876793e-05 1.0411640054e-08
0.0017375 -2.1936567712e-05 1.0543129793e-08
0.00175 -2.1899088448e-05 1.0658535440e-08
0.0017625 -2.1859425531e-05 1.0759488289e-08
0.001775 -2.1816570382e-05 1.0847817152e-08
0.0017875 -2.1769799715e-05 1.0923910583e-08
0.0018 -2.1719080159e-05 1.0987859418e-08
0.0018125 -2.1664625107e-05 1.1040716441e-08
0.001825 -2.1606934029e-05 1.1083766285e-08
0.0018375 -2.1546716377e-05 1.1117860519e-08
0.00185 -2.1484972417e-05 1.1142643115e-08
0.0018625 -2.1422955131e-05 1.1156477029e-08
0.001875 -2.1361765951e-05 1.1157427149e-08
0.0018875 -2.1302376753e-05 1.1142886681e-08
0.0019 -2.1245207030e-05 1.1111124989e-08
0.0019125 -2.1190448753e-05 1.1060459366e-08
0.001925 -2.1138188919e-05 1.0988682654e-08
0.0019375 -2.1088152891e-05 1.0893987269e-08
0.00195 -2.1039646219e-05 1.0775678585e-08
0.0019625 -2.0991769211e-05 1.0634340062e-08
0.001975 -2.0943666854e-05 1.0470991950e-08
0.0019875 -2.0894598207e-05 1.0289383352e-08
0.002 -2.0843918954e-05 1.0093628473e-08
0.0020125 -2.0791434361e-05 9.8867397474e-09
0.002025 -2.0737350145e-05 9.6719691066e-09
0.0020375 -2.0682113797e-05 9.4529776125e-09
0.00205 -2.0626411058e-05 9.2328547150e-09
0.0020625 -2.0570918928e-05 9.0136871627e-09
0.002075 -2.0516415349e-05 8.7957002009e-09
0.0020875 -2.0463839112e-05 8.5770205420e-09
0.0021 -2.0413890440e-05 8.3548950140e-09
0.0021125 -2.0367018581e-05 8.1257254907e-09
0.002125 -2.0323433891e-05 7.8854506849e-09
0.0021375 -2.0283057463e-05 7.6304494622e-09
0.00215 -2.0245715367e-05 7.3578772231e-09
0.0021625 -2.0210981433e-05 7.0639703261e-09
0.002175 -2.0178242848e-05 6.7493124939e-09
0.0021875 -2.0146752557e-05 6.4165503792e-09
0.0022 -2.0115906249e-05 6.0699940984e-09
0.0022125 -2.0085005874e-05 5.7158542791e-09
0.002225 -2.0053583481e-05 5.3618261828e-09
0.0022375 -2.0021665859e-05 5.0161881695e-09
0.00225 -1.9989565512e-05 4.6871111909e-09
0.0022625 -1.9957710169e-05 4.3815839920e-09
0.002275 -1.9926678503e-05 4.1042828832e-09
0.0022875 -1.9897011919e-05 3.8571851202e-09
0.0023 -1.9869329801e-05 3.6390899538e-09
0.0023125 -1.9844374105e-05 3.4456023512e-09
0.002325 -1.9822630225e-05 3.2700334913e-09
0.0023375 -1.9804312905e-05 3.1038429085e-09
0.00235 -1.9789407941e-05 2.9377806522e-09
0.0023625 -1.9777669073e-05 2.7648011248e-09
0.002375 -1.9768605248e-05 2.5735365564e-09
0.0023875 -1.9762025887e-05 2.3655880168e-09
0.0024 -1.9757125044e-05 2.1410024869e-09
0.0024125 -1.9753165389e-05 1.9031897394e-09
0.002425 -1.9749596865e-05 1.6612341984e-09
0.0024375 -1.9745925108e-05 1.4284279792e-09
0.00245 -1.9741924849e-05 1.2205858869e-09
0.0024625 -1.9737769021e-05 1.0530756120e-09
0.002475 -1.9733848256e-05 9.3873527641e-10
0.0024875 -1.9730727136e-05 8.8691526931e-10
0.0025 -1.9728858192e-05 9.0268956140e-10
0.0025125 -1.9728701869e-05 9.8604739367e-10
0.002525 -1.9730770417e-05 1.1311703285e-09
0.0025375 -1.9735503933e-05 1.3264191960e-09
0.00255 -1.9743227135e-05 1.5555412397e-09
0.0025625 -1.9753866176e-05 1.7998613291e-09
0.002575 -1.9767100409e-05 2.0409637351e-09
0.0025875 -1.9782470064e-05 2.2647717682e-09
0.0026 -1.9799443581e-05 2.4560352555e-09
0.0026125 -1.9817824326e-05 2.6174454359e-09
0.002625 -1.9836867736e-05 2.7530242468e-09
0.0026375 -1.9855997363e-05 2.8734811378e-09
0.00265 -1.9874881307e-05 2.9986847599e-09
0.0026625 -1.9893249676e-05 3.1543953867e-09
0.002675 -1.9911071737e-05 3.3688728325e-09
0.0026875 -1.9928609983e-05 3.6682199471e-09
0.0027 -1.9946375955e-05 4.0729098517e-09
0.0027125 -1.9964625516e-05 4.5948559149e-09
0.002725 -1.9983850956e-05 5.2366782467e-09
0.0027375 -2.0004439233e-05 5.9905811018e-09
0.00275 -2.0026646281e-05 6.8387187566e-09
0.0027625 -2.0050743910e-05 7.7548075719e-09
0.002775 -2.0076591407e-05 8.7064052419e-09
0.0027875 -2.0104176997e-05 9.6604553401e-09
0.0028 -2.0133018475e-05 1.0586815726e-08
0.0028125 -2.0162954907e-05 1.1466192389e-08
0.002825 -2.0193251561e-05 1.2284506012e-08
0.0028375 -2.0223739123e-05 1.3051123791e-08
0.00285 -2.0253844983e-05 1.3784757406e-08
0.0028625 -2.0283239984e-05 1.4515548876e-08
0.002875 -2.0311775886e-05 1.5284704993e-08
0.0028875 -2.0339311840e-05 1.6139769438e-08
0.0029 -2.0365873352e-05 1.7128382187e-08
0.0029125 -2.0391872833e-05 1.8289288854e-08
0.002925 -2.0417488113e-05 1.9648986129e-08
