3.125e-06 -2.9550740959e-07 1.3569503073e-17
6.25e-06 -5.3417482683e-07 2.7241880053e-17
9.375e-06 -7.5978148240e-07 5.0063780252e-17
1.25e-05 -9.6571968676e-07 8.1056009252e-17
1.5625e-05 -1.1546299336e-06 1.2898111985e-16
1.875e-05 -1.3299444161e-06 2.0522543412e-16
2.1875e-05 -1.4935705326e-06 2.8367392528e-16
2.5e-05 -1.6463325451e-06 3.8941162037e-16
2.8125e-05 -1.7891221878e-06 5.3956924830e-16
3.125e-05 -1.9230921951e-06 7.4706049255e-16
3.4375e-05 -2.0492350038e-06 1.0340889547e-15
3.75e-05 -2.1682056327e-06 1.4546588746e-15
4.0625e-05 -2.2805064464e-06 1.6578587204e-15
4.375e-05 -2.3866840957e-06 2.3180388293e-15
4.6875e-05 -2.4873095757e-06 3.5663097859e-15
5e-05 -2.5829021692e-06 4.6686986439e-15
5.3125e-05 -2.6739360393e-06 5.2760110233e-15
5.625e-05 -2.7608654443e-06 5.9257685943e-15
5.9375e-05 -2.8441534029e-06 6.8802877612e-15
6.25e-05 -2.9242643120e-06 7.6756935705e-15
6.5625e-05 -3.0016432401e-06 8.2870039338e-15
6.875e-05 -3.0767074642e-06 8.8990591316e-15
7.1875e-05 -3.1498507503e-06 9.7503455512e-15
7.5e-05 -3.2214493527e-06 1.0924943109e-14
7.8125e-05 -3.2918639507e-06 1.2186514739e-14
8.125e-05 -3.3614418988e-06 1.5224521269e-14
8.4375e-05 -3.4305319851e-06 2.6125884948e-14
8.75e-05 -3.4994616650e-06 5.5231270093e-14
9.0625e-05 -3.5686073531e-06 6.7649089809e-14
9.375e-05 -3.6384081298e-06 7.7843782767e-14
9.6875e-05 -3.7093825143e-06 1.0007416239e-13
0.0001 -3.7821653641e-06 1.2359603611e-13
0.000103125 -3.8575255450e-06 1.3464983110e-13
0.00010625 -3.9363554311e-06 1.3951147072e-13
0.000109375 -4.0196260293e-06 1.4826656939e-13
0.0001125 -4.1083050171e-06 1.6038731995e-13
0.000115625 -4.2032397483e-06 1.7064448687e-13
0.00011875 -4.3050178638e-06 1.7367121266e-13
0.000121875 -4.4138341342e-06 1.6735911877e-13
0.000125 -4.5294159463e-06 1.6121233694e-13
0.000128125 -4.6508955842e-06 1.6692726801e-13
0.00013125 -4.7770046011e-06 1.6065366948e-13
0.000134375 -4.9061639211e-06 1.5103574119e-13
0.0001375 -5.0366907322e-06 1.4917186985e-13
0.000140625 -5.1670470782e-06 1.5892400675e-13
0.00014375 -5.2960347082e-06 1.5861766553e-13
0.000146875 -5.4229005035e-06 1.3234213932e-13
0.00015 -5.5473114204e-06 1.1894163943e-13
0.000153125 -5.6692542822e-06 1.0929996266e-13
0.00015625 -5.7888621744e-06 9.0360469610e-14
0.000159375 -5.9062418180e-06 6.9614640803e-14
0.0001625 -6.0213657341e-06 5.3948259304e-14
0.000165625 -6.1340569482e-06 3.7993085821e-14
0.00016875 -6.2440584971e-06 1.5636521185e-14
0.000171875 -6.3511497583e-06 -1.2687643951e-14
0.000175 -6.4552536349e-06 -7.7840332952e-14
0.000178125 -6.5565014358e-06 -1.2115748215e-13
0.00018125 -6.6551866180e-06 -1.6940409204e-13
0.000184375 -6.7516925965e-06 -2.0265780191e-13
0.0001875 -6.8463625399e-06 -2.7648833056e-13
0.000190625 -6.9393806751e-06 -4.1777246220e-13
0.00019375 -7.0307137722e-06 -5.6850110402e-13
0.000196875 -7.1201299626e-06 -7.5837408488e-13
0.0002 -7.2072483529e-06 -9.9074004260e-13
0.000203125 -7.2916472059e-06 -1.2545800596e-12
0.00020625 -7.3729672558e-06 -1.5422876844e-12
0.000209375 -7.4509913251e-06 -1.8532002329e-12
0.0002125 -7.5256889460e-06 -2.1611054726e-12
0.000215625 -7.5972225152e-06 -2.4505841760e-12
0.00021875 -7.6659363243e-06 -2.7008452319e-12
0.000221875 -7.7322633829e-06 -2.8889233460e-12
0.000225 -7.7966973619e-06 -2.9977984281e-12
0.000228125 -7.8597917532e-06 -3.0308551863e-12
0.00023125 -7.9220405164e-06 -2.9759858971e-12
0.000234375 -7.9838415466e-06 -2.8880347980e-12
0.0002375 -8.0455599633e-06 -2.6855528375e-12
0.000240625 -8.1074472189e-06 -2.4765782258e-12
0.00024375 -8.1697671505e-06 -2.3292527939e-12
0.000246875 -8.2328189352e-06 -2.1597340213e-12
0.00025 -8.2969027341e-06 -1.8846476854e-12
0.000253125 -8.3623683400e-06 -1.6351874079e-12
0.00025625 -8.4296519191e-06 -1.4250968207e-12
0.000259375 -8.4991524273e-06 -1.1938554456e-12
0.0002625 -8.5711875873e-06 -9.2026202407e-13
0.000265625 -8.6459262175e-06 -6.2588682628e-13
0.00026875 -8.7233243940e-06 -3.0468813737e-13
0.000271875 -8.8030931853e-06 4.6930463382e-14
0.000275 -8.8847089963e-06 4.1466934763e-13
0.000278125 -8.9674619768e-06 7.6321495603e-13
0.00028125 -9.0505319360e-06 1.1065790880e-12
0.000284375 -9.1330774581e-06 1.4297332759e-12
0.0002875 -9.2143207614e-06 1.7462643767e-12
0.000290625 -9.2936152421e-06 2.0316853605e-12
0.00029375 -9.3704845161e-06 2.3043980931e-12
0.000296875 -9.4446356284e-06 2.5774287611e-12
0.0003 -9.5159506379e-06 2.8583240514e-12
0.000303125 -9.5844673971e-06 3.1377048803e-12
0.00030625 -9.6503572641e-06 3.4503537425e-12
0.000309375 -9.7139099648e-06 3.7741659755e-12
0.0003125 -9.7755195366e-06 4.1169101984e-12
0.000315625 -9.8356731703e-06 4.4725577013e-12
0.00031875 -9.8949348563e-06 4.8244502284e-12
0.000321875 -9.9539137831e-06 5.1970590110e-12
0.000325 -1.0013238772e-05 5.5595751179e-12
0.000328125 -1.0073507154e-05 5.8552441693e-12
0.00033125 -1.0135226557e-05 6.0821183333e-12
0.000334375 -1.0198783539e-05 6.2330423603e-12
0.0003375 -1.0264436027e-05 6.2591685847e-12
0.000340625 -1.0332279445e-05 6.1666216277e-12
0.00034375 -1.0402238958e-05 5.9477449502e-12
0.000346875 -1.0474138052e-05 5.6064832004e-12
0.00035 -1.0547707816e-05 5.1961995304e-12
0.000353125 -1.0622593361e-05 4.7166191684e-12
0.00035625 -1.0698390206e-05 4.1735600530e-12
0.000359375 -1.0774668956e-05 3.5755287642e-12
0.0003625 -1.0850996424e-05 2.9706602008e-12
0.000365625 -1.0926962251e-05 2.3909171379e-12
0.00036875 -1.1002210557e-05 1.8093382334e-12
0.000371875 -1.1076470906e-05 1.2216409695e-12
0.000375 -1.1149584996e-05 6.4394405011e-13
0.000378125 -1.1221523662e-05 9.4070935846e-14
0.00038125 -1.1292389168e-05 -4.6678345208e-13
0.000384375 -1.1362398779e-05 -1.0834547588e-12
0.0003875 -1.1431836731e-05 -1.7018738167e-12
0.000390625 -1.1501011555e-05 -2.3218539658e-12
0.00039375 -1.1570201672e-05 -2.9629572393e-12
0.000396875 -1.1639591614e-05 -3.6134264432e-12
0.0004 -1.1709232877e-05 -4.2436942700e-12
0.000403125 -1.1779024372e-05 -4.8443234552e-12
